"","Week","Day","Suffolk","MA","US"
"60",9,"2/28/2020","-.0156",".0207","-.036"
"61",9,"2/29/2020","-.0186",".0269","-.0185"
"62",9,"3/1/2020","-.0612","-.00341","-.0298"
"63",10,"3/2/2020","-.0216",".0195","-.0127"
"64",10,"3/3/2020","-.0361",".0154","-.00162"
"65",10,"3/4/2020","-.0165",".0272","-.00665"
"66",10,"3/5/2020",".000181",".0297","-.0097"
"67",10,"3/6/2020","-.00395",".0229","-.0111"
"68",10,"3/7/2020","-.0104",".014","-.00332"
"69",10,"3/8/2020",".00639",".039",".00983"
"70",11,"3/9/2020","-.0218",".0106","-.00274"
"71",11,"3/10/2020","-.0156",".0205","-.0144"
"72",11,"3/11/2020","-.0304","-.00118","-.0168"
"73",11,"3/12/2020","-.0471",".0212","-.00732"
"74",11,"3/13/2020","-.0643",".036",".00433"
"75",11,"3/14/2020","-.0649",".0257","-.00208"
"76",11,"3/15/2020","-.0795","-.00206","-.0177"
"77",12,"3/16/2020","-.0736",".00185","-.00848"
"78",12,"3/17/2020","-.097","-.0241","-.0145"
"79",12,"3/18/2020","-.108","-.0499","-.0303"
"80",12,"3/19/2020","-.178","-.0955","-.0605"
"81",12,"3/20/2020","-.163","-.126","-.0999"
"82",12,"3/21/2020","-.228","-.164","-.136"
"83",12,"3/22/2020","-.252","-.179","-.16"
"84",13,"3/23/2020","-.286","-.209","-.204"
"85",13,"3/24/2020","-.319","-.244","-.234"
"86",13,"3/25/2020","-.348","-.272","-.256"
"87",13,"3/26/2020","-.374","-.302","-.276"
"88",13,"3/27/2020","-.428","-.35","-.299"
"89",13,"3/28/2020","-.485","-.367","-.315"
"90",13,"3/29/2020","-.498","-.38","-.325"
"91",14,"3/30/2020","-.521","-.395","-.328"
"92",14,"3/31/2020","-.525","-.382","-.322"
"93",14,"4/1/2020","-.51","-.37","-.315"
"94",14,"4/2/2020","-.506","-.359","-.309"
"95",14,"4/3/2020","-.472","-.344","-.302"
"96",14,"4/4/2020","-.447","-.334","-.297"
"97",14,"4/5/2020","-.438","-.326","-.29"
"98",15,"4/6/2020","-.414","-.318","-.287"
"99",15,"4/7/2020","-.408","-.315","-.291"
"100",15,"4/8/2020","-.407","-.304","-.296"
"101",15,"4/9/2020","-.406","-.3","-.298"
"102",15,"4/10/2020","-.397","-.288","-.3"
"103",15,"4/11/2020","-.407","-.279","-.298"
"104",15,"4/12/2020","-.429","-.305","-.318"
"105",16,"4/13/2020","-.438","-.314","-.32"
"106",16,"4/14/2020","-.429","-.305","-.31"
"107",16,"4/15/2020","-.405","-.295","-.293"
"108",16,"4/16/2020","-.391","-.285","-.281"
"109",16,"4/17/2020","-.394","-.284","-.269"
"110",16,"4/18/2020","-.394","-.296","-.26"
"111",16,"4/19/2020","-.349","-.268","-.23"
"112",17,"4/20/2020","-.339","-.267","-.225"
"113",17,"4/21/2020","-.315","-.23","-.202"
"114",17,"4/22/2020","-.338","-.231","-.209"
"115",17,"4/23/2020","-.341","-.233","-.216"
"116",17,"4/24/2020","-.378","-.239","-.222"
"117",17,"4/25/2020","-.38","-.225","-.224"
"118",17,"4/26/2020","-.405","-.22","-.229"
"119",18,"4/27/2020","-.406","-.205","-.221"
"120",18,"4/28/2020","-.412","-.233","-.238"
"121",18,"4/29/2020","-.419","-.227","-.227"
"122",18,"4/30/2020","-.42","-.216","-.215"
"123",18,"5/1/2020","-.377","-.2","-.202"
"124",18,"5/2/2020","-.351","-.19","-.194"
"125",18,"5/3/2020","-.345","-.188","-.187"
"126",19,"5/4/2020","-.334","-.17","-.176"
"127",19,"5/5/2020","-.329","-.168","-.17"
"128",19,"5/6/2020","-.326","-.162","-.168"
"129",19,"5/7/2020","-.318","-.163","-.164"
"130",19,"5/8/2020","-.336","-.159","-.162"
"131",19,"5/9/2020","-.346","-.156","-.153"
"132",19,"5/10/2020","-.351","-.155","-.159"
"133",20,"5/11/2020","-.357","-.177","-.173"
"134",20,"5/12/2020","-.382","-.176","-.176"
"135",20,"5/13/2020","-.364","-.171","-.172"
"136",20,"5/14/2020","-.367","-.17","-.17"
"137",20,"5/15/2020","-.363","-.165","-.168"
"138",20,"5/16/2020","-.345","-.158","-.169"
"139",20,"5/17/2020","-.33","-.144","-.16"
"140",21,"5/18/2020","-.329","-.116","-.145"
"141",21,"5/19/2020","-.31","-.113","-.141"
"142",21,"5/20/2020","-.299","-.102","-.138"
"143",21,"5/21/2020","-.283","-.0913","-.134"
"144",21,"5/22/2020","-.246","-.0774","-.127"
"145",21,"5/23/2020","-.29","-.0889","-.13"
"146",21,"5/24/2020","-.293","-.0985","-.133"
"147",22,"5/25/2020","-.297","-.114","-.139"
"148",22,"5/26/2020","-.273","-.111","-.14"
"149",22,"5/27/2020","-.276","-.0969","-.106"
"150",22,"5/28/2020","-.294","-.121","-.143"
"151",22,"5/29/2020","-.312","-.133","-.147"
"152",22,"5/30/2020","-.271","-.127","-.148"
"153",22,"5/31/2020","-.268","-.124","-.152"
"154",23,"6/1/2020","-.246","-.11","-.134"
"155",23,"6/2/2020","-.249","-.104","-.123"
"156",23,"6/3/2020","-.239","-.114","-.126"
"157",23,"6/4/2020","-.246","-.118","-.122"
"158",23,"6/5/2020","-.225","-.115","-.116"
"159",23,"6/6/2020","-.235","-.115","-.108"
"160",23,"6/7/2020","-.217","-.11","-.0952"
"161",24,"6/8/2020","-.222","-.109","-.0984"
"162",24,"6/9/2020","-.231","-.109","-.105"
"163",24,"6/10/2020","-.231","-.0974","-.0987"
"164",24,"6/11/2020","-.192","-.0852","-.0967"
"165",24,"6/12/2020","-.209","-.0853","-.0969"
"166",24,"6/13/2020","-.208","-.0783","-.0979"
"167",24,"6/14/2020","-.22","-.0767","-.103"
"168",25,"6/15/2020","-.227","-.0757","-.104"
"169",25,"6/16/2020","-.205","-.0645","-.0916"
"170",25,"6/17/2020","-.206","-.0603","-.0852"
"171",25,"6/18/2020","-.21","-.0513","-.0773"
"172",25,"6/19/2020","-.204","-.0291","-.0694"
"173",25,"6/20/2020","-.206","-.0191","-.0608"
"174",25,"6/21/2020","-.196","-.0146","-.0557"
"175",26,"6/22/2020","-.173","-.0073","-.0553"
"176",26,"6/23/2020","-.183","-.00779","-.065"
"177",26,"6/24/2020","-.149","-.00163","-.0731"
"178",26,"6/25/2020","-.147","-.0212","-.086"
"179",26,"6/26/2020","-.0885","-.0345","-.0962"
"180",26,"6/27/2020","-.0528","-.0453","-.105"
"181",26,"6/28/2020","-.0458","-.0543","-.112"
"182",27,"6/29/2020","-.0566","-.055","-.108"
"183",27,"6/30/2020","-.0478","-.0475","-.0948"
"184",27,"7/1/2020","-.0715","-.0573","-.0866"
"185",27,"7/2/2020","-.1","-.0366","-.072"
"186",27,"7/3/2020","-.136","-.0514","-.0824"
"187",27,"7/4/2020","-.13","-.0237","-.054"
"188",27,"7/5/2020","-.106","-.0119","-.0528"
"189",28,"7/6/2020","-.0938","-.00417","-.0499"
"190",28,"7/7/2020","-.0825","-.00997","-.0559"
"191",28,"7/8/2020","-.0438","-.0103","-.062"
"192",28,"7/9/2020","-.0273","-.0209","-.0698"
"193",28,"7/10/2020","-.0567","-.0234","-.0705"
"194",28,"7/11/2020","-.0479","-.0193","-.0714"
"195",28,"7/12/2020","-.0353","-.0147","-.0662"
"196",29,"7/13/2020","-.0406","-.0298","-.072"
"197",29,"7/14/2020","-.0492","-.0272","-.0711"
"198",29,"7/15/2020","-.0377","-.0123","-.0632"
"199",29,"7/16/2020","-.0441","-.0143","-.0615"
"200",29,"7/17/2020","-.0453","-.00472","-.0615"
"201",29,"7/18/2020","-.0661","-.0103","-.0653"
"202",29,"7/19/2020","-.0624","-.0125","-.0665"
"203",30,"7/20/2020","-.0694","-.00699","-.0675"
"204",30,"7/21/2020","-.0587","-.0084","-.0718"
"205",30,"7/22/2020","-.0791","-.00914","-.0761"
"206",30,"7/23/2020","-.09",".00147","-.0745"
"207",30,"7/24/2020","-.0655",".00615","-.0668"
"208",30,"7/25/2020","-.064",".0128","-.0628"
"209",30,"7/26/2020","-.0681",".0243","-.06"
"210",31,"7/27/2020","-.0578",".0228","-.0617"
"211",31,"7/28/2020","-.0688",".0208","-.0631"
"212",31,"7/29/2020","-.0571",".0177","-.0626"
"213",31,"7/30/2020","-.0556",".0145","-.0671"
"214",31,"7/31/2020","-.0589",".00485","-.0676"
"215",31,"8/1/2020","-.0647","-.0101","-.0722"
"216",31,"8/2/2020","-.0486","-.0193","-.079"
"217",32,"8/3/2020","-.0262","-.0131","-.0696"
"218",32,"8/4/2020","-.0278","-.012","-.0646"
"219",32,"8/5/2020","-.0385","-.0162","-.0641"
"220",32,"8/6/2020","-.0268","-.0119","-.0584"
"221",32,"8/7/2020","-.0285","-.0109","-.0579"
"222",32,"8/8/2020","-.0229",".000698","-.0487"
"223",32,"8/9/2020","-.0311",".00471","-.0375"
"224",33,"8/10/2020","-.0741","-.00289","-.0428"
"225",33,"8/11/2020","-.0739","-.00784","-.0434"
"226",33,"8/12/2020","-.0521","-.00585","-.0406"
"227",33,"8/13/2020","-.0646","-.0143","-.0402"
"228",33,"8/14/2020","-.0914","-.0237","-.0394"
"229",33,"8/15/2020","-.098","-.0378","-.0418"
"230",33,"8/16/2020","-.105","-.0366","-.0437"
"231",34,"8/17/2020","-.104","-.0505","-.0426"
"232",34,"8/18/2020","-.106","-.0562","-.0435"
"233",34,"8/19/2020","-.111","-.054","-.0435"
"234",34,"8/20/2020","-.099","-.0481","-.0441"
"235",34,"8/21/2020","-.0742","-.0363","-.0433"
"236",34,"8/22/2020","-.0695","-.0233","-.0387"
"237",34,"8/23/2020","-.0618","-.022","-.0374"
"238",35,"8/24/2020","-.0547","-.0111","-.041"
"239",35,"8/25/2020","-.0352","-.00716","-.0403"
"240",35,"8/26/2020","-.0461","-.00771","-.0348"
"241",35,"8/27/2020","-.0516","-.0125","-.0292"
"242",35,"8/28/2020","-.0515","-.0215","-.0287"
"243",35,"8/29/2020","-.022",".013","-.031"
"244",35,"8/30/2020",".000344",".0241","-.0383"
"245",36,"8/31/2020",".0133",".0244","-.0349"
"246",36,"9/1/2020",".0076",".0355","-.0257"
"247",36,"9/2/2020",".00529",".0471",".00054"
"248",36,"9/3/2020",".0058",".0364","-.029"
"249",36,"9/4/2020",".00892",".0431","-.0314"
"250",36,"9/5/2020","-.0121",".00699","-.0317"
"251",36,"9/6/2020","-.0248","-.00343","-.0236"
"252",37,"9/7/2020","-.0421","-.0203","-.0356"
"253",37,"9/8/2020","-.0618","-.0332","-.0386"
"254",37,"9/9/2020","-.0536","-.0421","-.0482"
"255",37,"9/10/2020","-.0583","-.046","-.0447"
"256",37,"9/11/2020","-.0556","-.0513","-.0477"
"257",37,"9/12/2020","-.0436","-.0466","-.0447"
"258",37,"9/13/2020","-.0623","-.0445","-.0493"
"259",38,"9/14/2020","-.0379","-.0386","-.0516"
"260",38,"9/15/2020","-.031","-.0302","-.0492"
"261",38,"9/16/2020","-.0276","-.0264","-.0543"
"262",38,"9/17/2020","-.0156","-.0197","-.0537"
"263",38,"9/18/2020","-.013","-.00946","-.0471"
"264",38,"9/19/2020",".00772",".00951","-.0405"
"265",38,"9/20/2020",".0257",".014","-.0363"
"266",39,"9/21/2020",".0141",".00823","-.0353"
"267",39,"9/22/2020","-.00511",".00533","-.0391"
"268",39,"9/23/2020","-.0121",".0116","-.0328"
"269",39,"9/24/2020","-.00479",".015","-.0307"
"270",39,"9/25/2020","-.017",".0101","-.033"
"271",39,"9/26/2020","-.0274",".00702","-.0361"
"272",39,"9/27/2020","-.0556","-.000333","-.0378"
"273",40,"9/28/2020","-.0478","-.00358","-.0441"
"274",40,"9/29/2020","-.0745","-.00763","-.0484"
"275",40,"9/30/2020","-.0925","-.0214","-.0509"
"276",40,"10/1/2020","-.0933","-.0311","-.0487"
"277",40,"10/2/2020","-.107","-.0324","-.0467"
"278",40,"10/3/2020","-.112","-.0409","-.0445"
"279",40,"10/4/2020","-.0952","-.0363","-.0387"
"280",41,"10/5/2020","-.0921","-.0306","-.0251"
"281",41,"10/6/2020","-.0927","-.0316","-.0166"
"282",41,"10/7/2020","-.0857","-.0352","-.0206"
"283",41,"10/8/2020","-.102","-.0382","-.0233"
"284",41,"10/9/2020","-.0685","-.0267","-.0215"
"285",41,"10/10/2020","-.102","-.0326","-.0263"
"286",41,"10/11/2020","-.0979","-.0272","-.0313"
"287",42,"10/12/2020","-.102","-.0367","-.0445"
"288",42,"10/13/2020","-.0761","-.0338","-.0372"
"289",42,"10/14/2020","-.0777","-.019","-.022"
"290",42,"10/15/2020","-.0698","-.0141","-.0289"
"291",42,"10/16/2020","-.085","-.0227","-.0327"
"292",42,"10/17/2020","-.0663","-.0000637","-.0315"
"293",42,"10/18/2020","-.0619","-.00178","-.029"
"294",43,"10/19/2020","-.0691",".00113","-.0333"
"295",43,"10/20/2020","-.0861",".00335","-.0322"
"296",43,"10/21/2020","-.0847","-.000314","-.0341"
"297",43,"10/22/2020","-.0993",".00241","-.033"
"298",43,"10/23/2020","-.1",".00327","-.0309"
"299",43,"10/24/2020","-.0871","-.0091","-.0254"
"300",43,"10/25/2020","-.0881","-.00789","-.0253"
"301",44,"10/26/2020","-.0813","-.0116","-.033"
"302",44,"10/27/2020","-.0661","-.0054","-.0368"
"303",44,"10/28/2020","-.0765","-.0107","-.0365"
"304",44,"10/29/2020","-.0652","-.0107","-.0332"
"305",44,"10/30/2020","-.0633","-.0135","-.026"
"306",44,"10/31/2020","-.0717","-.00564","-.0277"
"307",44,"11/1/2020","-.0792","-.0145","-.0355"
"308",45,"11/2/2020","-.0742","-.0017","-.019"
"309",45,"11/3/2020","-.0692","-.00119","-.0153"
"310",45,"11/4/2020","-.0641","-.0045","-.0252"
"311",45,"11/5/2020","-.0706","-.0106","-.0334"
"312",45,"11/6/2020","-.0711","-.0145","-.0405"
"313",45,"11/7/2020","-.0671","-.0216","-.0393"
"314",45,"11/8/2020","-.0674","-.0171","-.0314"
"315",46,"11/9/2020","-.0839","-.0334","-.0446"
"316",46,"11/10/2020","-.102","-.0421","-.045"
"317",46,"11/11/2020","-.0771","-.0286","-.0259"
"318",46,"11/12/2020","-.0793","-.0365","-.0316"
"319",46,"11/13/2020","-.0762","-.0364","-.0224"
"320",46,"11/14/2020","-.0563","-.0284","-.0138"
"321",46,"11/15/2020","-.063","-.0259","-.0119"
"322",47,"11/16/2020","-.0409","-.0253","-.0114"
"323",47,"11/17/2020","-.0309","-.0273","-.0137"
"324",47,"11/18/2020","-.0204","-.0131","-.00392"
"325",47,"11/19/2020","-.0352","-.0133","-.0102"
"326",47,"11/20/2020","-.0298","-.00652","-.0141"
"327",47,"11/21/2020","-.0478","-.00746","-.0194"
"328",47,"11/22/2020","-.0348","-.00181","-.0177"
"329",48,"11/23/2020","-.0549",".00104","-.0147"
"330",48,"11/24/2020","-.0499",".0234","-.00729"
"331",48,"11/25/2020","-.0555",".00438","-.0315"
"332",48,"11/26/2020","-.1","-.00838","-.063"
"333",48,"11/27/2020","-.112","-.0407","-.0711"
"334",48,"11/28/2020","-.0862",".076",".0167"
"335",48,"11/29/2020","-.0947","-.0488","-.0688"
"336",49,"11/30/2020","-.121","-.0658","-.0811"
"337",49,"12/1/2020","-.0667","-.0307","-.0286"
"338",49,"12/2/2020","-.0406","-.0316","-.0354"
"339",49,"12/3/2020","-.00397",".0137","-.012"
"340",49,"12/4/2020",".0145",".0227","-.0172"
"341",49,"12/5/2020","-.00218","-.00156","-.0257"
"342",49,"12/6/2020",".00323","-.00751","-.0284"
"343",50,"12/7/2020","-.0188","-.0167","-.0375"
"344",50,"12/8/2020","-.031","-.0239","-.0491"
"345",50,"12/9/2020","-.0385","-.00918","-.051"
"346",50,"12/10/2020","-.0279","-.0193","-.0362"
"347",50,"12/11/2020","-.0199","-.0124","-.0315"
"348",50,"12/12/2020","-.0103",".011","-.0307"
"349",50,"12/13/2020","-.0193",".00884","-.0357"
"350",51,"12/14/2020","-.0377",".0152","-.0418"
"351",51,"12/15/2020",".00227",".0368","-.0357"
"352",51,"12/16/2020",".0148",".0347","-.0363"
"353",51,"12/17/2020","-.0146","-.0133","-.0403"
"354",51,"12/18/2020","-.044","-.0332","-.0395"
"355",51,"12/19/2020","-.037","-.0217","-.0369"
"356",51,"12/20/2020","-.0403","-.0192","-.0387"
"357",52,"12/21/2020",".00102",".021","-.0101"
"358",52,"12/22/2020",".00333",".0482",".0157"
"359",52,"12/23/2020",".00882",".0272","-.000245"
"360",52,"12/24/2020",".0458",".112",".00835"
"361",52,"12/25/2020",".00977",".0623",".002"
"362",52,"12/26/2020",".00855",".0413","-.0132"
"363",52,"12/27/2020",".000261",".035","-.0249"
"364",53,"12/28/2020","-.00828",".0121","-.0408"
"365",53,"12/29/2020","-.0368","-.0223","-.0609"
"366",53,"12/30/2020","-.0584","-.0364","-.0596"
"367",53,"12/31/2020",".00794",".033","-.0553"
"368",53,"1/1/2021","-.0065",".0255","-.0387"
"369",53,"1/2/2021","-.0123",".0179","-.0324"
"370",53,"1/3/2021",".0137",".0323","-.0193"
"371",1,"1/4/2021",".0408",".0213","-.0283"
"372",1,"1/5/2021",".00448","-.00164","-.0482"
"373",1,"1/6/2021",".00265","-.0218",".00811"
"374",1,"1/7/2021",".0708",".0356",".0153"
"375",1,"1/8/2021",".0751",".0528",".0183"
"376",1,"1/9/2021",".118",".0952",".0516"
"377",1,"1/10/2021",".114",".114",".0705"
"378",2,"1/11/2021",".0674",".116",".0619"
"379",2,"1/12/2021",".0723",".0989",".0567"
"380",2,"1/13/2021",".0845",".126",".0613"
"381",2,"1/14/2021",".112",".169",".0939"
"382",2,"1/15/2021",".0838",".165",".0901"
"383",2,"1/16/2021",".0471",".114",".039"
"384",2,"1/17/2021",".0793",".117",".0495"
"385",3,"1/18/2021",".0825",".179",".0713"
"386",3,"1/19/2021",".0858",".0804",".0477"
"387",3,"1/20/2021",".0875",".104",".0467"
"388",3,"1/21/2021",".0558",".0822",".0189"
"389",3,"1/22/2021",".0939",".0697",".0189"
"390",3,"1/23/2021",".125",".111",".0655"
"391",3,"1/24/2021",".102",".0988",".0424"
"392",4,"1/25/2021",".117",".088",".0209"
"393",4,"1/26/2021",".0724",".0809","-.00435"
"394",4,"1/27/2021",".0253",".00934","-.025"
"395",4,"1/28/2021",".069",".000205","-.0321"
"396",4,"1/29/2021","-.00122",".0121","-.0115"
"397",4,"1/30/2021",".0403",".0494",".0187"
"398",4,"1/31/2021",".044",".0768",".028"
"399",5,"2/1/2021",".0371",".0784",".0308"
"400",5,"2/2/2021",".048",".0494",".0352"
"401",5,"2/3/2021",".0711",".0819",".0552"
"402",5,"2/4/2021",".0719",".107",".0639"
"403",5,"2/5/2021",".124",".121",".0663"
"404",5,"2/6/2021",".106",".137",".0648"
"405",5,"2/7/2021",".0928",".118",".0704"
"406",6,"2/8/2021",".0857",".114",".0718"
"407",6,"2/9/2021",".084",".14",".0744"
"408",6,"2/10/2021",".0555",".112",".0607"
"409",6,"2/11/2021",".00838",".0822",".0547"
"410",6,"2/12/2021","-.0147",".072",".0575"
"411",6,"2/13/2021","-.0573",".057",".0464"
"412",6,"2/14/2021","-.0577",".0598",".038"
"413",7,"2/15/2021","-.0581",".101",".0285"
"414",7,"2/16/2021","-.037",".0721",".0212"
"415",7,"2/17/2021","-.0352",".0902",".0209"
"416",7,"2/18/2021","-.000249",".124",".0124"
"417",7,"2/19/2021",".027",".0801",".000576"
"418",7,"2/20/2021",".0373",".0595",".00907"
"419",7,"2/21/2021",".0644",".0677",".0215"
"420",8,"2/22/2021",".102",".0603",".0185"
"421",8,"2/23/2021",".0421",".0512",".0201"
"422",8,"2/24/2021",".0251",".0436",".0176"
"423",8,"2/25/2021",".0455",".0439",".0304"
"424",8,"2/26/2021",".0199",".0588",".0379"
"425",8,"2/27/2021","-.00775",".0617",".0297"
"426",8,"2/28/2021","-.0137",".0668",".0203"
"427",9,"3/1/2021","-.0298",".0606",".0373"
"428",9,"3/2/2021",".024",".0943",".0523"
"429",9,"3/3/2021",".0641",".101",".0668"
"430",9,"3/4/2021",".0635",".116",".0612"
"431",9,"3/5/2021",".0922",".115",".0564"
"432",9,"3/6/2021",".107",".114",".059"
"433",9,"3/7/2021",".118",".109",".0666"
"434",10,"3/8/2021",".137",".125",".0602"
"435",10,"3/9/2021",".0939",".0944",".0523"
"436",10,"3/10/2021",".07",".0976",".0443"
"437",10,"3/11/2021",".0435",".0684",".0462"
"438",10,"3/12/2021",".0452",".0759",".0532"
"439",10,"3/13/2021",".0348",".0826",".0601"
"440",10,"3/14/2021",".0228",".0835",".0606"
"441",11,"3/15/2021",".0199",".0834",".063"
"442",11,"3/16/2021",".034",".0968",".0748"
"443",11,"3/17/2021",".0655",".12",".0938"
"444",11,"3/18/2021",".105",".152",".105"
"445",11,"3/19/2021",".116",".169",".113"
"446",11,"3/20/2021",".158",".178",".115"
"447",11,"3/21/2021",".147",".186",".123"
"448",12,"3/22/2021",".166",".213",".129"
"449",12,"3/23/2021",".174",".211",".123"
"450",12,"3/24/2021",".144",".179",".105"
"451",12,"3/25/2021",".129",".164",".0953"
"452",12,"3/26/2021",".094",".139",".0855"
"453",12,"3/27/2021",".0121",".126",".0765"
"454",12,"3/28/2021","-.0104",".115",".0651"
"455",13,"3/29/2021","-.0053",".105",".0563"
"456",13,"3/30/2021","-.0254",".116",".058"
"457",13,"3/31/2021","-.0366",".122",".0662"
"458",13,"4/1/2021","-.0303",".129",".0784"
"459",13,"4/2/2021","-.0254",".157",".088"
"460",13,"4/3/2021",".0377",".187",".097"
"461",13,"4/4/2021",".0457",".147",".072"
"462",14,"4/5/2021",".0276",".15",".0814"
"463",14,"4/6/2021",".0496",".151",".0856"
"464",14,"4/7/2021",".0653",".149",".0807"
"465",14,"4/8/2021",".0572",".145",".0667"
"466",14,"4/9/2021",".0442",".123",".0527"
"467",14,"4/10/2021",".00146",".0913",".0395"
"468",14,"4/11/2021","-.00867",".14",".0674"
"469",15,"4/12/2021","-.00162",".141",".0697"
"470",15,"4/13/2021","-.00561",".144",".0662"
"471",15,"4/14/2021",".01",".15",".0648"
"472",15,"4/15/2021",".00543",".136",".0622"
"473",15,"4/16/2021","-.0034",".113",".0632"
"474",15,"4/17/2021",".0193",".119",".071"
"475",15,"4/18/2021",".0467",".111",".0742"
"476",16,"4/19/2021",".0658",".0959",".062"
"477",16,"4/20/2021",".0675",".0678",".0555"
"478",16,"4/21/2021",".0769",".112",".0834"
"479",16,"4/22/2021",".0841",".127",".0873"
"480",16,"4/23/2021",".127",".148",".0864"
"481",16,"4/24/2021",".0226",".128",".0795"
"482",16,"4/25/2021",".0186",".126",".0756"
"483",17,"4/26/2021",".0136",".134",".0789"
"484",17,"4/27/2021",".0124",".143",".079"
"485",17,"4/28/2021","-.00436",".0818",".0438"
"486",17,"4/29/2021","-.0117",".0699",".051"
"487",17,"4/30/2021","-.0145",".0801",".0584"
"488",17,"5/1/2021",".0332",".0988",".0581"
"489",17,"5/2/2021",".0856",".103",".0614"
"490",18,"5/3/2021",".0956",".105",".0719"
"491",18,"5/4/2021",".108",".124",".0847"
"492",18,"5/5/2021",".12",".126",".0928"
"493",18,"5/6/2021",".136",".138",".0869"
"494",18,"5/7/2021",".123",".138",".0874"
"495",18,"5/8/2021",".0959",".15",".0985"
"496",18,"5/9/2021",".077",".146",".0935"
"497",19,"5/10/2021",".0481",".142",".0853"
"498",19,"5/11/2021",".0409",".123",".075"
"499",19,"5/12/2021",".0265",".136",".0778"
"500",19,"5/13/2021",".0413",".141",".0856"
"501",19,"5/14/2021",".0287",".137",".0881"
"502",19,"5/15/2021",".0331",".123",".0776"
"503",19,"5/16/2021",".0484",".138",".084"
"504",20,"5/17/2021",".0909",".154",".093"
"505",20,"5/18/2021",".0675",".168",".101"
"506",20,"5/19/2021",".0712",".152",".0977"
"507",20,"5/20/2021",".0597",".15",".0944"
"508",20,"5/21/2021",".0802",".142",".0899"
"509",20,"5/22/2021",".124",".145",".0921"
"510",20,"5/23/2021",".0575",".136",".0868"
"511",21,"5/24/2021",".0319",".121",".0746"
"512",21,"5/25/2021",".0403",".123",".0731"
"513",21,"5/26/2021",".0476",".135",".0795"
"514",21,"5/27/2021",".0599",".166",".124"
"515",21,"5/28/2021",".0767",".165",".0899"
"516",21,"5/29/2021",".0611",".156",".0905"
"517",21,"5/30/2021",".11",".149",".089"
"518",22,"5/31/2021",".119",".152",".104"
"519",22,"6/1/2021",".127",".16",".0974"
"520",22,"6/2/2021",".157",".161",".103"
"521",22,"6/3/2021",".169",".145",".0954"
"522",22,"6/4/2021",".13",".137",".0883"
"523",22,"6/5/2021",".157",".139",".0853"
